time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-08T11:15:45.940Z,36.6944,-116.3057,9.6,0.1,ml,21,115.21,0.036,0.1061,nn,nn00857970,2023-04-10T20:42:30.514Z,"46 km ESE of Beatty, Nevada",earthquake,,0.8,0.97,10,reviewed,nn,nn
2023-04-08T11:07:43.790Z,38.7878342,-122.7666702,2.55,0.74,md,10,95,0.01388,0.02,nc,nc73869210,2023-04-08T12:17:11.561Z,"2km NW of The Geysers, CA",earthquake,0.44,1.22,0.14,9,automatic,nc,nc
2023-04-08T11:06:12.086Z,9.0749,93.9965,11.077,4.6,mb,70,60,2.845,0.98,us,us6000k2uv,2023-04-08T11:35:05.040Z,"Nicobar Islands, India region",earthquake,6.97,4.058,0.086,50,reviewed,us,us
2023-04-08T10:57:28.260Z,38.7555008,-122.7034988,0.65,0.73,md,8,128,0.01308,0.02,nc,nc73869205,2023-04-08T11:14:15.214Z,"2km SSW of Anderson Springs, CA",earthquake,0.87,0.46,0.09,6,automatic,nc,nc
2023-04-08T10:50:11.880Z,33.8861667,-118.5933333,10.58,2.47,ml,77,138,0.1508,0.21,ci,ci40438152,2023-04-09T20:01:05.547Z,"17km WSW of El Segundo, CA",earthquake,0.23,0.46,0.171,73,reviewed,ci,ci
2023-04-08T10:50:10.610Z,33.5303333,-116.7293333,4.66,0.44,ml,27,63,0.0356,0.08,ci,ci40438160,2023-04-09T19:01:15.767Z,"6km WSW of Anza, CA",earthquake,0.13,0.17,0.12,10,reviewed,ci,ci
2023-04-08T10:48:37.626Z,61.9978,-149.7383,35.1,1.2,ml,,,,0.37,ak,ak0234i8wpf8,2023-04-08T10:50:53.018Z,"19 km SSE of Susitna North, Alaska",earthquake,,3.5,,,automatic,ak,ak
2023-04-08T10:39:48.020Z,38.7556648,-122.7041702,0.96,0.89,md,9,127,0.01307,0.03,nc,nc73869195,2023-04-08T12:27:16.618Z,"2km SSW of Anderson Springs, CA",earthquake,0.49,0.44,0.22,7,automatic,nc,nc
2023-04-08T10:14:00.680Z,38.833,-122.8026667,1.61,0.39,md,11,89,0.01104,0.02,nc,nc73869190,2023-04-09T00:52:12.065Z,"7km W of Cobb, CA",earthquake,0.34,0.55,0.107,9,reviewed,nc,nc
2023-04-08T10:12:00.950Z,38.7426682,-122.6894989,0.1,0.75,md,8,151,0.02659,0.03,nc,nc73869185,2023-04-08T10:31:13.967Z,"4km S of Anderson Springs, CA",earthquake,0.37,1.18,0.11,6,automatic,nc,nc
2023-04-08T09:57:38.290Z,51.866,-178.060833333333,-1.76,1.41,ml,5,165,,0.22,av,av91839601,2023-04-11T18:17:21.350Z,"98 km W of Adak, Alaska",earthquake,0.8,1.36,0.21894402738556,5,reviewed,av,av
2023-04-08T09:42:16.720Z,38.8079987,-122.8255005,1.31,0.36,md,8,69,0.003001,0.02,nc,nc73869180,2023-04-08T09:57:10.749Z,"7km WNW of The Geysers, CA",earthquake,0.33,0.95,0.15,7,automatic,nc,nc
2023-04-08T09:41:55.300Z,53.8733333333333,-166.554666666667,4.14,1.07,ml,10,108,,0.09,av,av91839581,2023-04-11T18:09:41.660Z,"1 km W of Unalaska, Alaska",earthquake,0.33,0.74,0.330726978388628,10,reviewed,av,av
2023-04-08T09:36:44.615Z,36.7373,-116.0863,5.9,-0.3,ml,4,155.2,0.028,0.0009,nn,nn00858061,2023-04-10T20:36:08.267Z,"41 km WNW of Indian Springs, Nevada",earthquake,,3.5,0,1,reviewed,nn,nn
2023-04-08T09:36:33.970Z,38.8276672,-122.8190002,1.33,1.08,md,15,56,0.008174,0.02,nc,nc73869170,2023-04-08T09:54:10.731Z,"8km NW of The Geysers, CA",earthquake,0.25,0.48,0.39,17,automatic,nc,nc
2023-04-08T09:34:07.810Z,46.206833333333336,-122.18233333333333,6.67,1.58,ml,37,72,0.00881,0.21,uw,uw61916746,2023-04-08T22:49:32.150Z,"38 km NNE of Amboy, Washington",earthquake,0.29,0.18,0.17452410858674305,24,reviewed,uw,uw
2023-04-08T09:24:57.940Z,52.7895,-163.2415,10,3.4,ml,9,243,1.921,0.43,us,us6000k2up,2023-04-08T09:44:26.040Z,"225 km SE of Akutan, Alaska",earthquake,7,2.012,0.085,18,reviewed,us,us
2023-04-08T09:22:07.700Z,60.6459,-150.7033,17.2,0.9,ml,,,,0.3,ak,ak0234i85ila,2023-04-08T15:41:28.360Z,"12 km NNE of Sterling, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-04-08T09:17:17.675Z,50.189,179.3416,26.7,2.9,ml,,,,0.35,ak,ak0234i84mff,2023-04-08T15:37:23.559Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2023-04-08T09:07:36.806Z,34.654,70.6313,51.614,4.4,mb,35,135,1.315,0.47,us,us6000k2un,2023-04-09T05:16:57.681Z,"30 km NNE of Jalālābād, Afghanistan",earthquake,7.59,10.21,0.076,53,reviewed,us,us
2023-04-08T09:02:50.369Z,36.53933333,-98.95933333,6.46,1.6,ml,56,74,0.04769064147,0.17,ok,ok2023gvxs,2023-04-10T13:37:25.427Z,"8 km SW of Waynoka, Oklahoma",earthquake,,0.3,0.21,5,reviewed,ok,ok
2023-04-08T09:01:42.591Z,58.2544,-155.137,2,1.1,ml,,,,0.53,ak,ak0234i817ub,2023-04-11T17:52:23.740Z,"86 km NNW of Karluk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-08T08:59:40.360Z,63.5799,-150.0765,133.7,1.7,ml,,,,0.37,ak,ak0234i7s7lu,2023-04-08T09:02:17.196Z,"59 km WNW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-08T08:57:52.590Z,39.221,-122.8601667,7.73,1.66,md,40,77,0.09768,0.09,nc,nc73869165,2023-04-10T07:29:20.995Z,"8km NE of Upper Lake, CA",earthquake,0.16,0.45,0.201,44,reviewed,nc,nc
2023-04-08T08:57:42.290Z,38.8268333,-122.8188333,1.06,-0.38,md,8,119,0.007655,0.02,nc,nc71130139,2023-04-10T05:08:29.029Z,"8km NW of The Geysers, CA",earthquake,0.5,1.08,0.108,7,reviewed,nc,nc
2023-04-08T08:54:42.210Z,48.220333333333336,-120.61083333333333,4.78,0.56,ml,6,233,0.2309,0.1,uw,uw61916741,2023-04-09T00:52:27.950Z,"39 km WSW of Twisp, Washington",earthquake,0.61,1.3,0.05744216962935417,3,reviewed,uw,uw
2023-04-08T08:52:13.330Z,52.3871666666667,-174.164333333333,-3.12,2.23,ml,5,152,,0.06,av,av91839516,2023-04-11T17:44:08.700Z,"21 km N of Atka, Alaska",earthquake,0.39,1.07,0.399014914179442,5,reviewed,av,av
2023-04-08T08:51:30.970Z,52.384,-174.1545,0.84,2.64,ml,7,139,,0.14,av,av91839511,2023-04-11T17:34:33.350Z,"21 km N of Atka, Alaska",earthquake,0.54,1.2,0.310297899740802,7,reviewed,av,av
2023-04-08T08:50:47.110Z,52.3838333333333,-174.157,4.53,1.64,ml,7,139,,0.27,av,av91839506,2023-04-11T17:30:11.160Z,"21 km N of Atka, Alaska",earthquake,0.72,1.22,0.319570087343781,7,reviewed,av,av
2023-04-08T08:46:09.650Z,35.6705,-117.5285,8.49,2.48,ml,33,46,0.0855,0.16,ci,ci40438144,2023-04-09T18:57:13.940Z,"14km ENE of Ridgecrest, CA",earthquake,0.18,0.49,0.161,75,reviewed,ci,ci
2023-04-08T08:45:10.090Z,58.2451666666667,-155.146666666667,3.26,-0.52,ml,6,145,,0.07,av,av91839501,2023-04-11T17:20:52.750Z,"85 km NNW of Karluk, Alaska",earthquake,0.33,0.94,0.22092569640043,6,reviewed,av,av
2023-04-08T08:41:18.130Z,19.4035,-155.276166666667,8.62,1.8,ml,27,71,,0.14,hv,hv73359082,2023-04-11T03:56:06.000Z,"6 km SW of Volcano, Hawaii",earthquake,0.28,0.32,0.111478936196861,8,reviewed,hv,hv
2023-04-08T08:40:38.080Z,60.6231666666667,-152.8215,9.56,-0.43,ml,6,253,,0.12,av,av91839496,2023-04-11T17:18:05.950Z,"82 km W of Salamatof, Alaska",earthquake,0.63,0.71,0.182567399564407,6,reviewed,av,av
2023-04-08T08:31:22.720Z,38.7478333,-122.7153333,0.45,0.99,md,31,65,0.007687,0.15,nc,nc73869155,2023-04-10T17:25:12.723Z,"4km SW of Anderson Springs, CA",earthquake,0.27,0.3,0.204,24,reviewed,nc,nc
2023-04-08T08:31:22.020Z,19.4071674346924,-155.273666381836,4.88000011444092,1.85,ml,26,77,,0.289999992,hv,hv73359062,2023-04-08T08:36:56.030Z,"5 km SW of Volcano, Hawaii",earthquake,0.45,0.649999976,0.22,9,automatic,hv,hv
2023-04-08T08:23:38.280Z,38.9828333,-122.1081667,15.61,2,md,37,61,0.1637,0.19,nc,nc73869150,2023-04-10T07:03:17.825Z,"6km SW of Arbuckle, CA",earthquake,0.39,0.3,0.228,40,reviewed,nc,nc
2023-04-08T08:15:07.060Z,19.2455005645752,-155.40283203125,32.3699989318848,1.83000004,md,38,132,,0.109999999,hv,hv73359017,2023-04-08T08:18:14.600Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.53,0.839999974,0.680000007,13,automatic,hv,hv
2023-04-08T08:10:45.090Z,19.2361660003662,-155.404998779297,31.6800003051758,1.83000004,md,39,135,,0.129999995,hv,hv73359002,2023-04-08T08:14:01.030Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.65,0.949999988,0.839999974,11,automatic,hv,hv
2023-04-08T08:09:25.950Z,19.4156665802002,-155.273330688477,7.80999994277954,1.75999999,md,22,83,,0.159999996,hv,hv73358997,2023-04-08T08:12:32.950Z,"Island of Hawaii, Hawaii",earthquake,0.36,0.449999988,1.03999996,10,automatic,hv,hv
2023-04-08T08:08:07.610Z,33.635,-116.7416667,15.82,1.35,ml,46,42,0.04526,0.2,ci,ci40438136,2023-04-09T14:13:06.610Z,"11km NW of Anza, CA",earthquake,0.23,0.42,0.231,27,reviewed,ci,ci
2023-04-08T08:07:23.269Z,-41.16,-86.2256,10,4.7,mb,28,163,9.531,0.97,us,us6000k2ue,2023-04-09T05:46:36.040Z,"West Chile Rise",earthquake,5.2,1.961,0.165,11,reviewed,us,us
2023-04-08T08:01:40.502Z,61.8253,-150.8612,16.2,1.9,ml,,,,0.32,ak,ak0234i7fs2q,2023-04-08T08:03:09.615Z,"33 km ESE of Skwentna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-08T08:01:18.300Z,17.9421666666667,-66.8503333333333,11.42,2.36,md,7,217,0.04275,0.06,pr,pr71402923,2023-04-08T08:15:10.210Z,"5 km SE of Maria Antonia, Puerto Rico",earthquake,0.53,0.42,0.0293454825720554,5,reviewed,pr,pr
2023-04-08T07:58:09.530Z,38.8334999,-122.8071671,2.22,0.77,md,17,50,0.01034,0.01,nc,nc73869145,2023-04-08T08:53:20.340Z,"7km W of Cobb, CA",earthquake,0.25,0.62,0.18,19,automatic,nc,nc
2023-04-08T07:57:29.060Z,58.1876666666667,-155.310333333333,1.04,-0.19,ml,7,153,,0.04,av,av91839461,2023-04-11T17:09:07.990Z,"85 km NW of Karluk, Alaska",earthquake,0.23,0.77,0.242591095683987,7,reviewed,av,av
2023-04-08T07:57:04.450Z,46.6165,-121.69183333333334,17.25,0.55,ml,15,160,0.1567,0.09,uw,uw61916736,2023-04-09T19:57:14.810Z,"1 km NW of Packwood, Washington",earthquake,0.29,0.63,0.06671018949562757,5,reviewed,uw,uw
2023-04-08T07:53:25.900Z,38.8359985,-122.8134995,1.45,0.92,md,7,80,0.01287,0.01,nc,nc73869140,2023-04-08T08:39:16.252Z,"8km W of Cobb, CA",earthquake,0.39,1.26,0.24,9,automatic,nc,nc
2023-04-08T07:49:32.490Z,60.0561666666667,-153.067666666667,1.05,-0.86,ml,5,145,,0.1,av,av91839451,2023-04-11T17:06:06.150Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.97,0.38,0.351230775681045,5,reviewed,av,av
2023-04-08T07:47:39.610Z,19.3920001983643,-155.281829833984,2.75,1.84,ml,34,41,,0.270000011,hv,hv73358957,2023-04-08T07:53:09.360Z,"7 km SW of Volcano, Hawaii",earthquake,0.41,0.330000013,0.29,10,automatic,hv,hv
2023-04-08T07:42:01.790Z,34.0213333,-116.7631667,16.15,0.36,ml,22,109,0.1605,0.12,ci,ci37525564,2023-04-09T19:46:21.998Z,"12km N of Cabazon, CA",earthquake,0.22,0.73,0.152,10,reviewed,ci,ci
2023-04-08T07:41:59.040Z,34.0206667,-116.7645,17.32,0.52,ml,24,107,0.03874,0.09,ci,ci40438128,2023-04-09T18:29:18.637Z,"12km N of Cabazon, CA",earthquake,0.15,0.32,0.057,9,reviewed,ci,ci
2023-04-08T07:35:00.430Z,38.8313332,-122.8161697,-0.82,0.61,md,7,96,0.009247,0.02,nc,nc73869135,2023-04-08T08:27:18.181Z,"8km NW of The Geysers, CA",earthquake,0.25,4.25,0.25,9,automatic,nc,nc
2023-04-08T07:32:02.500Z,61.0646,-150.8246,52.5,1.1,ml,,,,0.42,ak,ak0234i70wqi,2023-04-08T07:33:49.058Z,"16 km ESE of Beluga, Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-04-08T07:31:22.550Z,18.0003333333333,-66.8206666666667,14.37,2.09,md,7,174,0.06117,0.07,pr,pr71402918,2023-04-08T07:45:56.100Z,"0 km NNW of Indios, Puerto Rico",earthquake,0.42,0.69,0.0348692477900248,6,reviewed,pr,pr
2023-04-08T07:31:06.000Z,59.9245,-153.387666666667,-1.75,0.14,ml,6,284,,0.14,av,av91839431,2023-04-11T00:59:15.270Z,"43 km ENE of Pedro Bay, Alaska",earthquake,1.19,0.54,0.205681188442031,6,reviewed,av,av
2023-04-08T07:27:46.310Z,59.9958333333333,-153.070333333333,-2.9,-1.03,ml,4,128,,0.09,av,av91839426,2023-04-11T00:52:50.020Z,"Southern Alaska",earthquake,0.56,2.1,0.196429927024903,4,reviewed,av,av
2023-04-08T07:25:35.710Z,46.891666666666666,-121.757,0.12,0.5,ml,12,176,0.02686,0.1,uw,uw61916731,2023-04-09T00:58:35.460Z,"Washington",earthquake,0.37,0.77,0.36547158539127417,7,reviewed,uw,uw
2023-04-08T07:19:19.440Z,19.392333984375,-155.274002075195,5.67000007629395,1.99000001,md,22,78,,0.200000003,hv,hv73358927,2023-04-08T07:22:26.710Z,"6 km SW of Volcano, Hawaii",earthquake,0.62,0.479999989,1.75,6,automatic,hv,hv
2023-04-08T07:17:43.182Z,51.7641,-175.5013,57.113,4.8,mb,89,139,0.344,1.09,us,us6000k2u4,2023-04-08T15:27:48.412Z,"79 km E of Adak, Alaska",earthquake,7.27,5.663,0.029,367,reviewed,us,us
2023-04-08T07:17:36.075Z,31.71094113,-104.1746978,9.010864258,2.4,ml,41,54,0.05081167731,0.3,tx,tx2023gvuf,2023-04-10T14:37:02.488Z,"54 km W of Mentone, Texas",earthquake,0.5971174003,0.7993621779,0.1,18,reviewed,tx,tx
2023-04-08T07:17:22.040Z,33.834,-116.6755,17.22,0.49,ml,29,159,0.09345,0.1,ci,ci40438120,2023-04-09T14:56:25.708Z,"11km NNE of Idyllwild, CA",earthquake,0.23,0.41,0.068,5,reviewed,ci,ci
2023-04-08T07:16:14.990Z,19.4139995574951,-155.273162841797,7.3600001335144,1.89999998,md,25,87,,0.189999998,hv,hv73358917,2023-04-08T07:19:25.610Z,"5 km SW of Volcano, Hawaii",earthquake,0.43,0.469999999,0.409999996,11,automatic,hv,hv
2023-04-08T07:14:39.300Z,58.1903333333333,-155.2695,3.57,0.31,ml,9,140,,0.09,av,av91839401,2023-04-11T00:30:55.770Z,"84 km NW of Karluk, Alaska",earthquake,0.28,0.8,0.334822735934494,9,reviewed,av,av
2023-04-08T07:02:41.380Z,19.1848335266113,-155.378829956055,31.0400009155273,1.99000001,md,36,179,,0.129999995,hv,hv73358892,2023-04-08T07:05:55.760Z,"10 km E of Pāhala, Hawaii",earthquake,0.69,0.939999998,0.99000001,15,automatic,hv,hv
2023-04-08T06:59:30.790Z,38.8341675,-122.7801666,0.99,1.11,md,22,85,0.008818,0.03,nc,nc73869130,2023-04-08T08:15:15.106Z,"5km WNW of Cobb, CA",earthquake,0.18,0.3,0.15,23,automatic,nc,nc
2023-04-08T06:58:16.224Z,1.9044,127.0946,104.83,4.8,mb,61,100,1.157,0.72,us,us6000k2tv,2023-04-08T07:13:56.040Z,"103 km W of Tobelo, Indonesia",earthquake,6.67,6.393,0.063,77,reviewed,us,us
2023-04-08T06:57:25.990Z,58.1848333333333,-155.29,1.66,-0.13,ml,8,151,,0.08,av,av91839391,2023-04-11T00:22:33.580Z,"84 km NW of Karluk, Alaska",earthquake,0.27,0.48,0.307422427035694,8,reviewed,av,av
2023-04-08T06:55:40.330Z,60.0185,-153.079833333333,0.57,-0.82,ml,5,102,,0.08,av,av91839386,2023-04-11T00:19:17.420Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.4,1.52,0.259633421541697,5,reviewed,av,av
2023-04-08T06:47:14.170Z,18.0766,-68.5315,75,3.95,md,11,239,0.6004,0.58,pr,pr2023098001,2023-04-09T05:21:15.040Z,"34 km SSE of Boca de Yuma, Dominican Republic",earthquake,3.88,3.27,0.01,3,reviewed,pr,pr
2023-04-08T06:36:52.850Z,38.8320007,-122.8069992,1.63,0.49,md,13,47,0.008922,0.01,nc,nc73869120,2023-04-08T06:48:10.608Z,"7km W of Cobb, CA",earthquake,0.3,0.5,0.28,13,automatic,nc,nc
2023-04-08T06:35:21.880Z,60.0428333333333,-153.059833333333,-0.21,-0.68,ml,6,85,,0.06,av,av91839371,2023-04-11T00:13:21.440Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.33,0.75,0.334350148530575,6,reviewed,av,av
2023-04-08T06:34:26.951Z,61.5035,-149.9466,28.7,1.2,ml,,,,0.41,ak,ak0234i6fyg7,2023-04-08T06:36:40.965Z,"2 km SSE of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-08T06:24:37.620Z,38.8339996,-122.8030014,2.5,0.71,md,8,115,0.01082,0.01,nc,nc73869110,2023-04-08T06:36:11.545Z,"7km W of Cobb, CA",earthquake,0.5,1.31,0.4,9,automatic,nc,nc
2023-04-08T06:19:10.759Z,35.7945,-96.9695,7.21,0.77,ml,31,60,0.1844638019,0.2,ok,ok2023gvsh,2023-04-10T13:25:43.765Z,"4 km ESE of Carney, Oklahoma",earthquake,,0.6,0.11,3,reviewed,ok,ok
2023-04-08T06:11:57.840Z,38.8344994,-122.8044968,1.34,1.02,md,21,54,0.01172,0.01,nc,nc73869105,2023-04-08T06:24:10.485Z,"7km W of Cobb, CA",earthquake,0.18,0.39,0.2,21,automatic,nc,nc
2023-04-08T06:03:11.150Z,38.8279991,-122.8190002,1.12,0.96,md,13,43,0.008352,0.01,nc,nc73869100,2023-04-08T06:19:11.458Z,"8km NW of The Geysers, CA",earthquake,0.26,0.63,0.25,15,automatic,nc,nc
2023-04-08T05:59:55.840Z,36.7198333,-121.3608333,2.85,0.92,md,21,106,0.01688,0.1,nc,nc73869095,2023-04-10T00:26:15.591Z,"9km SSW of Tres Pinos, CA",earthquake,0.33,0.41,0.26,19,reviewed,nc,nc
2023-04-08T05:43:42.650Z,38.8395004,-122.8085022,2.08,0.23,md,9,84,0.01422,0.01,nc,nc73869090,2023-04-08T05:45:20.752Z,"8km WNW of Cobb, CA",earthquake,0.4,1.61,0.14,9,automatic,nc,nc
2023-04-08T05:43:05.370Z,58.183,-155.272,1.87,0.09,ml,6,148,,0.05,av,av91839321,2023-04-10T23:53:32.300Z,"83 km NW of Karluk, Alaska",earthquake,0.24,0.83,0.329915441537387,6,reviewed,av,av
2023-04-08T05:41:15.683Z,61.9569,-149.3209,40.9,2.3,ml,,,,0.35,ak,ak0234i5vzzk,2023-04-08T05:42:40.823Z,"24 km N of Fishhook, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-08T05:35:11.710Z,38.8336678,-122.8115005,1.97,1.02,md,15,53,0.01032,0.01,nc,nc73869085,2023-04-08T05:36:45.616Z,"8km W of Cobb, CA",earthquake,0.29,0.52,0.27,16,automatic,nc,nc
2023-04-08T05:28:39.340Z,38.8323333,-122.8191667,1.26,0.92,md,39,55,0.01141,0.04,nc,nc73869075,2023-04-10T17:03:12.557Z,"8km NW of The Geysers, CA",earthquake,0.13,0.23,0.151,31,reviewed,nc,nc
2023-04-08T05:28:23.040Z,38.8269997,-122.8079987,1.38,1.02,md,17,39,0.003948,0.02,nc,nc73869070,2023-04-08T05:30:00.571Z,"7km NW of The Geysers, CA",earthquake,0.2,0.58,0.09,16,automatic,nc,nc
2023-04-08T05:24:32.470Z,38.8358345,-122.8119965,1.8,0.76,md,12,107,0.01251,0.02,nc,nc73869060,2023-04-08T05:26:11.072Z,"8km W of Cobb, CA",earthquake,0.34,0.52,0.19,12,automatic,nc,nc
2023-04-08T05:24:10.335Z,58.419,-156.4573,186.2,1.5,ml,,,,0.79,ak,ak0234i5sceh,2023-04-08T05:26:57.367Z,"32 km SSE of King Salmon, Alaska",earthquake,,2,,,automatic,ak,ak
2023-04-08T05:24:05.130Z,38.8366661,-122.8105011,2.25,0.25,md,9,112,0.01326,0.02,nc,nc73869055,2023-04-08T05:25:40.977Z,"8km WNW of Cobb, CA",earthquake,0.53,1.56,0.18,9,automatic,nc,nc
2023-04-08T05:23:35.330Z,38.8361664,-122.8099976,1.81,0.75,md,13,57,0.01275,0.01,nc,nc73869045,2023-04-08T05:25:10.843Z,"8km WNW of Cobb, CA",earthquake,0.29,0.55,0.16,14,automatic,nc,nc
2023-04-08T05:22:52.566Z,62.4679,-151.3481,9.6,1.3,ml,,,,0.47,ak,ak0234i5s088,2023-04-08T05:24:54.754Z,"30 km W of Petersville, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-08T05:21:00.570Z,38.832,-122.8153333,1.49,1.6,md,53,35,0.009524,0.04,nc,nc73869040,2023-04-10T18:12:16.018Z,"8km NW of The Geysers, CA",earthquake,0.13,0.17,0.148,44,reviewed,nc,nc
2023-04-08T05:15:52.673Z,63.0673,-151.4614,15.3,0.6,ml,,,,0.82,ak,ak0234i5qhab,2023-04-08T15:16:47.983Z,"54 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-04-08T05:15:41.490Z,38.8348351,-122.8105011,1.55,0.22,md,7,99,0.01143,0.01,nc,nc73869030,2023-04-08T05:17:16.671Z,"8km W of Cobb, CA",earthquake,0.5,1.84,0.14,7,automatic,nc,nc
2023-04-08T05:15:15.590Z,38.8361667,-122.8023333,2.54,1.33,md,41,32,0.009627,0.03,nc,nc73869020,2023-04-10T17:45:12.868Z,"7km WNW of Cobb, CA",earthquake,0.14,0.23,0.272,35,reviewed,nc,nc
2023-04-08T05:14:06.030Z,38.8351667,-122.812,1.97,0.44,md,22,45,0.01185,0.03,nc,nc73869015,2023-04-10T15:30:15.963Z,"8km W of Cobb, CA",earthquake,0.19,0.37,0.155,20,reviewed,nc,nc
2023-04-08T05:13:12.370Z,38.8371658,-122.8098297,1.95,0.81,md,17,73,0.01375,0.02,nc,nc73869010,2023-04-08T05:14:51.201Z,"8km WNW of Cobb, CA",earthquake,0.23,0.48,0.17,17,automatic,nc,nc
2023-04-08T05:11:45.960Z,38.828167,-122.7661667,0.33,1.05,md,6,151,0.003722,0.01,nc,nc73869005,2023-04-08T05:13:20.903Z,"4km W of Cobb, CA",earthquake,0.74,0.85,0.18,7,automatic,nc,nc
2023-04-08T05:11:36.230Z,38.8383331,-122.8096695,1.85,0.82,md,16,53,0.01492,0.01,nc,nc73869000,2023-04-08T05:13:11.183Z,"8km WNW of Cobb, CA",earthquake,0.23,0.56,0.27,14,automatic,nc,nc
2023-04-08T05:11:29.820Z,38.8323333,-122.8153333,1.82,0.78,md,36,45,0.009825,0.04,nc,nc73868995,2023-04-10T16:51:12.695Z,"8km NW of The Geysers, CA",earthquake,0.13,0.24,0.303,29,reviewed,nc,nc
2023-04-08T05:11:19.980Z,38.8418333,-122.8145,1.5,0.42,md,17,64,0.01455,0.03,nc,nc73868990,2023-04-08T07:35:11.873Z,"8km WNW of Cobb, CA",earthquake,0.24,0.37,0.165,17,reviewed,nc,nc
2023-04-08T05:11:00.380Z,38.8378334,-122.8093338,1.8,0.7,md,8,175,0.01443,0,nc,nc73868985,2023-04-08T05:12:36.487Z,"8km WNW of Cobb, CA",earthquake,0.49,0.71,0.32,9,automatic,nc,nc
2023-04-08T05:09:53.600Z,38.8341675,-122.8108368,1.97,1.03,md,19,51,0.01077,0.01,nc,nc73868980,2023-04-08T05:16:10.957Z,"8km W of Cobb, CA",earthquake,0.23,0.61,0.1,20,automatic,nc,nc
2023-04-08T05:09:44.160Z,38.8274994,-122.8215027,-0.7,0.37,md,10,117,0.009823,0.05,nc,nc73868975,2023-04-08T05:11:21.076Z,"8km NW of The Geysers, CA",earthquake,0.32,0.98,0.21,11,automatic,nc,nc
2023-04-08T05:09:37.500Z,38.836834,-122.8096695,1.59,0.66,md,8,81,0.01342,0.01,nc,nc73868970,2023-04-08T05:11:15.821Z,"8km WNW of Cobb, CA",earthquake,0.4,1.37,0.24,8,automatic,nc,nc
2023-04-08T05:09:04.600Z,38.8463326,-122.817337,0.29,1.03,md,7,126,0.009549,0.04,nc,nc73868960,2023-04-08T05:57:17.328Z,"9km WNW of Cobb, CA",earthquake,0.3,1.07,0.15,7,automatic,nc,nc
2023-04-08T05:08:36.170Z,38.8086667,-122.8266667,1.05,1.96,md,24,65,0.001972,0.02,nc,nc73868955,2023-04-08T10:36:14.999Z,"7km WNW of The Geysers, CA",earthquake,0.17,0.31,0.256,23,reviewed,nc,nc
2023-04-08T05:08:22.530Z,38.8373333,-122.81,1.86,2.14,md,38,49,0.01392,0.02,nc,nc73868950,2023-04-08T10:07:15.935Z,"8km WNW of Cobb, CA",earthquake,0.14,0.27,0.226,28,reviewed,nc,nc
2023-04-08T05:07:58.560Z,38.8348333,-122.8106667,2.09,3.05,ml,104,27,0.01143,0.07,nc,nc73868965,2023-04-08T15:45:00.800Z,"8km W of Cobb, CA",earthquake,0.08,0.14,0.159,82,reviewed,nc,nc
2023-04-08T04:56:11.340Z,18.8301,-68.3886,103,3.93,md,7,189,0.9223,0.49,pr,pr2023098000,2023-04-08T05:39:09.736Z,"Mona Passage",earthquake,11.39,4.23,0.03,4,reviewed,pr,pr
2023-04-08T04:55:09.841Z,62.9469,-151.3816,98.5,1.3,ml,,,,0.62,ak,ak0234i5djyg,2023-04-08T04:57:32.157Z,"59 km NNW of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-08T04:40:59.110Z,38.8353348,-122.8011703,2.03,1.05,md,17,61,0.008995,0.04,nc,nc73868945,2023-04-08T05:06:15.008Z,"7km WNW of Cobb, CA",earthquake,0.24,0.47,0.3,16,automatic,nc,nc
2023-04-08T04:40:05.660Z,19.2259998321533,-155.394500732422,30.3799991607666,1.98000002,md,27,163,,0.119999997,hv,hv73358757,2023-04-08T04:43:09.640Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.58,0.829999983,,5,automatic,hv,hv
2023-04-08T04:33:12.830Z,38.8380013,-122.8115005,1.86,0.53,md,8,88,0.01463,0.01,nc,nc73868940,2023-04-08T06:26:14.495Z,"8km WNW of Cobb, CA",earthquake,0.39,1.1,0.32,10,automatic,nc,nc
2023-04-08T04:27:20.960Z,19.2509994506836,-155.397506713867,30.7600002288818,1.82000005,md,31,150,,0.129999995,hv,hv73358732,2023-04-08T04:30:33.460Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.67,0.75,1.55999994,10,automatic,hv,hv
